Bloomberg Corporate Action Calendar - CACT<GO>,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Action Type,Security ID,Announce/Declared Date,Effective Date,Amd Flag,Summary,Summary,Summary,Summary,Summary,Summary
Spin-off,GE US Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEN L1 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GE EP Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEZ TQ Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GE PE Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GECL L3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEZ EB Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GNEP TQ Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GERUB EU Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GECL PO Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GECL CI Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GCP TH Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GNEP PO Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GE* MM Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEZ B3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEEUR EO Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GCP QT Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEZ IX Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GECHF EO Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GE X9 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,4GE TE Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GECO CB Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEGBX EO Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEC LN Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GNEP B3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GECL B3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEZ PO Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GE-RM RM Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEN TQ Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GNEP L3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GNEAA B3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEN PO Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GNEP L1 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEGBP EO Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEEUR EP Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GNEAA L3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GCPD L1 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GE CI Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GERUB EO Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEZ L1 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GECHF EU Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEEUR X9 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEZ L3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEN B3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GNEP T1 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEEUR EZ Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GCPD L3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEN L3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GECL L1 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GECL S2 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GCP GR Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GE EO Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GCP GZ Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GE EZ Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GECHF EP Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GCPD PO Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEGBX EU Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GECHF EZ Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GE SW Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GCPD S2 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GNE FP Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GCPD B3 Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GE AV Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GE EU Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,GEEUR EU Equity,11/9/2021,1/4/2023,Y,Name: General Electric Co, Spun-Off Company Name: GE HealthCare Technologies Inc, Spun-Off Company Ticker: GEHC US Equity, Terms:  1 per 3, Record Date: 2022/12/16, Pay Date: 2023/01/03
Spin-off,LH US Equity,7/28/2022,7/3/2023,Y,Name: Labcorp Holdings Inc, Spun-Off Company Name: Fortrea Holdings Inc, Spun-Off Company Ticker: FTRE US Equity, Terms:  1 per 1, Record Date: 2023/06/20, Pay Date: 2023/06/30
Spin-off,DHR US Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DAP TH Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DAP GR Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DAP GZ Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,0R2BL L3 Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRUSD EO Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRUSD EU Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRGBX EU Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHR SW Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHREUR EU Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRCHF EU Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,4DHR TE Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRUSD EP Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHREUR EP Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRC AV Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRUSD X9 Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,0R2B LN Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRRUB EO Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHREUR EZ Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHR* MM Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,0R2BL PO Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,0R2BL B3 Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DAP QT Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRGBX EO Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRCHF EO Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHREUR EO Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHREUR X9 Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRUSD EZ Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,0R2BL L1 Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHR-RM RM Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DHRRUB EU Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
Spin-off,DAPD I2 Equity,9/14/2022,10/2/2023,Y,Name: Danaher Corp, Spun-Off Company Name: EAS Segment, Spun-Off Company Ticker: VLTO US Equity, Terms:  1 per 3, Record Date: 2023/09/13, Pay Date: 2023/09/30
